Unnamed: 0,0
2451,8
2452,8
2453,bird
2454,8
2455,ship
2456,Airplane
2457,ship
2458,8
2459,dog
2460,9
2461,Airplane
2462,automobile
2463,dog
2464,ship
2465,9
2466,truck
2467,8
2468,8
2469,truck
2470,truck
2471,8
2472,automobile
2473,truck
2474,bird
2475,ship
2476,8
2477,automobile
2478,dog
2479,truck
2480,8
2481,truck
2482,9
2483,ship
2484,automobile
2485,cat
2486,deer
2487,dog
2488,cat
2489,truck
2490,Airplane
2491,9
2492,8
2493,9
2494,dog
2495,cat
2496,9
2497,Airplane
2498,dog
2499,ship
2500,deer
2501,deer
2502,8
2503,8
2504,ship
2505,9
2506,bird
2507,Airplane
2508,deer
2509,truck
2510,deer
2511,cat
2512,bird
2513,ship
2514,cat
2515,ship
2516,cat
2517,9
2518,truck
2519,truck
2520,8
2521,bird
2522,8
2523,dog
2524,cat
2525,Airplane
2526,deer
2527,8
2528,8
2529,8
2530,cat
2531,bird
2532,automobile
2533,Airplane
2534,9
2535,dog
2536,dog
2537,8
2538,bird
2539,9
2540,deer
2541,automobile
2542,dog
2543,Airplane
2544,dog
2545,Airplane
2546,8
2547,bird
2548,truck
2549,ship
2550,truck
2551,ship
2552,automobile
2553,8
2554,cat
2555,9
2556,ship
2557,bird
2558,bird
2559,truck
2560,truck
2561,ship
2562,bird
2563,Airplane
2564,bird
2565,dog
2566,truck
2567,cat
2568,truck
2569,Airplane
2570,dog
2571,automobile
2572,bird
2573,deer
2574,9
2575,deer
2576,deer
2577,bird
2578,dog
2579,Airplane
2580,ship
2581,deer
2582,truck
2583,truck
2584,cat
2585,cat
2586,cat
2587,Airplane
2588,ship
2589,Airplane
2590,9
2591,bird
2592,dog
2593,8
2594,9
2595,ship
2596,Airplane
2597,bird
2598,cat
2599,Airplane
2600,8
2601,truck
2602,ship
2603,truck
2604,9
2605,deer
2606,cat
2607,dog
2608,bird
2609,cat
2610,bird
2611,cat
2612,Airplane
2613,ship
2614,Airplane
2615,truck
2616,automobile
2617,bird
2618,cat
2619,Airplane
2620,automobile
2621,8
2622,Airplane
2623,dog
2624,dog
2625,bird
2626,truck
2627,bird
2628,8
2629,dog
2630,ship
2631,deer
2632,ship
2633,deer
2634,truck
2635,deer
2636,automobile
2637,deer
2638,dog
2639,deer
2640,cat
2641,ship
2642,bird
2643,cat
2644,8
2645,automobile
2646,cat
2647,8
2648,bird
2649,cat
2650,8
2651,Airplane
2652,truck
2653,Airplane
2654,ship
2655,bird
2656,9
2657,automobile
2658,automobile
2659,8
2660,dog
2661,ship
2662,bird
2663,truck
2664,deer
2665,automobile
2666,cat
2667,automobile
2668,Airplane
2669,ship
2670,9
2671,automobile
2672,Airplane
2673,cat
2674,Airplane
2675,bird
2676,ship
2677,8
2678,cat
2679,9
2680,Airplane
2681,Airplane
2682,cat
2683,dog
2684,cat
2685,truck
2686,truck
2687,8
2688,cat
2689,ship
2690,dog
2691,bird
2692,9
2693,automobile
2694,automobile
2695,bird
2696,truck
2697,8
2698,cat
2699,deer
2700,Airplane
2701,9
2702,deer
2703,Airplane
2704,8
2705,Airplane
2706,truck
2707,dog
2708,cat
2709,ship
2710,truck
2711,Airplane
2712,8
2713,8
2714,8
2715,Airplane
2716,ship
2717,bird
2718,automobile
2719,dog
2720,cat
2721,ship
2722,ship
2723,8
2724,Airplane
2725,8
2726,dog
2727,9
2728,truck
2729,dog
2730,ship
2731,dog
2732,truck
2733,cat
2734,dog
2735,ship
2736,8
2737,Airplane
2738,cat
2739,bird
2740,bird
2741,ship
2742,bird
2743,9
2744,automobile
2745,8
2746,ship
2747,cat
2748,9
2749,Airplane
2750,deer
2751,deer
2752,ship
2753,bird
2754,ship
2755,truck
2756,truck
2757,truck
2758,9
2759,cat
2760,ship
2761,truck
2762,truck
2763,deer
2764,automobile
2765,9
2766,deer
2767,Airplane
2768,deer
2769,automobile
2770,Airplane
2771,deer
2772,ship
2773,automobile
2774,deer
2775,truck
2776,truck
2777,dog
2778,truck
2779,automobile
2780,truck
2781,8
2782,deer
2783,Airplane
2784,9
2785,bird
2786,truck
2787,bird
2788,ship
2789,automobile
2790,8
2791,truck
2792,Airplane
2793,9
2794,Airplane
2795,automobile
2796,truck
2797,deer
2798,dog
2799,9
2800,deer
2801,dog
2802,cat
2803,bird
2804,bird
2805,deer
2806,9
2807,ship
2808,cat
2809,deer
2810,ship
2811,bird
2812,Airplane
2813,automobile
2814,8
2815,truck
2816,cat
2817,ship
2818,ship
2819,automobile
2820,ship
2821,Airplane
2822,dog
2823,dog
2824,deer
2825,ship
2826,truck
2827,dog
2828,bird
2829,ship
2830,ship
2831,cat
2832,cat
2833,Airplane
2834,deer
2835,9
2836,9
2837,Airplane
2838,Airplane
2839,deer
2840,bird
2841,bird
2842,truck
2843,dog
2844,automobile
2845,bird
2846,ship
2847,dog
2848,9
2849,ship
2850,dog
2851,ship
2852,ship
2853,9
2854,ship
2855,cat
2856,cat
2857,bird
2858,truck
2859,automobile
2860,ship
2861,cat
2862,ship
2863,deer
2864,dog
2865,ship
2866,ship
2867,cat
2868,Airplane
2869,8
2870,8
2871,cat
2872,automobile
2873,9
2874,9
2875,8
2876,8
2877,8
2878,cat
2879,Airplane
2880,deer
2881,dog
2882,ship
2883,bird
2884,truck
2885,automobile
2886,ship
2887,9
2888,dog
2889,dog
2890,9
2891,bird
2892,Airplane
2893,8
2894,ship
2895,dog
2896,8
2897,cat
2898,ship
2899,deer
2900,dog
2901,Airplane
2902,9
2903,Airplane
2904,Airplane
2905,Airplane
2906,automobile
2907,9
2908,truck
2909,8
2910,Airplane
2911,automobile
2912,dog
2913,Airplane
2914,bird
2915,dog
2916,automobile
2917,deer
2918,cat
2919,8
2920,bird
2921,8
2922,bird
2923,dog
2924,automobile
2925,ship
2926,9
2927,8
2928,automobile
2929,automobile
2930,dog
2931,automobile
2932,9
2933,bird
2934,9
2935,8
2936,dog
2937,cat
2938,bird
2939,ship
2940,automobile
2941,dog
2942,cat
2943,automobile
2944,automobile
2945,truck
2946,automobile
2947,automobile
2948,Airplane
2949,cat
2950,automobile
2951,Airplane
2952,cat
2953,8
2954,9
2955,dog
2956,Airplane
2957,8
2958,8
2959,8
2960,Airplane
2961,truck
2962,8
2963,8
2964,8
2965,truck
2966,9
2967,truck
2968,Airplane
2969,deer
2970,cat
2971,deer
2972,9
2973,Airplane
2974,automobile
2975,deer
2976,Airplane
2977,ship
2978,bird
2979,Airplane
2980,cat
2981,ship
2982,deer
2983,cat
2984,deer
2985,9
2986,Airplane
2987,cat
2988,truck
2989,deer
2990,cat
2991,cat
2992,Airplane
2993,Airplane
2994,8
2995,bird
2996,8
2997,dog
2998,dog
2999,deer
3000,dog
3001,automobile
3002,bird
3003,Airplane
3004,dog
3005,Airplane
3006,cat
3007,bird
3008,8
3009,truck
3010,ship
3011,ship
3012,8
3013,dog
3014,8
3015,ship
3016,deer
3017,dog
3018,dog
3019,Airplane
3020,dog
3021,8
3022,9
3023,8
3024,Airplane
3025,bird
3026,truck
3027,automobile
3028,automobile
3029,9
3030,automobile
3031,dog
3032,dog
3033,automobile
3034,deer
3035,ship
3036,9
3037,8
3038,cat
3039,8
3040,truck
3041,deer
3042,dog
3043,9
3044,cat
3045,cat
3046,8
3047,ship
3048,Airplane
3049,cat
3050,Airplane
3051,8
3052,bird
3053,deer
3054,truck
3055,ship
3056,bird
3057,ship
3058,automobile
3059,8
3060,dog
3061,8
3062,9
3063,8
3064,9
3065,cat
3066,9
3067,bird
3068,Airplane
3069,bird
3070,cat
3071,automobile
3072,dog
3073,dog
3074,automobile
3075,cat
3076,ship
3077,deer
3078,8
3079,Airplane
3080,truck
3081,9
3082,truck
3083,cat
3084,cat
3085,ship
3086,9
3087,Airplane
3088,cat
3089,8
3090,cat
3091,cat
3092,deer
3093,dog
3094,Airplane
3095,truck
3096,truck
3097,9
3098,bird
3099,9
3100,Airplane
3101,truck
3102,8
3103,ship
3104,truck
3105,automobile
3106,Airplane
3107,dog
3108,dog
3109,truck
3110,truck
3111,8
3112,cat
3113,deer
3114,truck
3115,dog
3116,deer
3117,9
3118,deer
3119,ship
3120,dog
3121,automobile
3122,automobile
3123,8
3124,ship
3125,dog
3126,9
3127,truck
3128,9
3129,ship
3130,dog
3131,bird
3132,8
3133,9
3134,truck
3135,cat
3136,deer
3137,dog
3138,8
3139,bird
3140,automobile
3141,9
3142,truck
3143,dog
3144,dog
3145,bird
3146,cat
3147,truck
3148,8
3149,9
3150,automobile
3151,9
3152,automobile
3153,automobile
3154,Airplane
3155,8
3156,9
3157,9
3158,9
3159,deer
3160,ship
3161,Airplane
3162,ship
3163,cat
3164,deer
3165,truck
3166,automobile
3167,Airplane
3168,9
3169,9
3170,dog
3171,automobile
3172,8
3173,8
3174,bird
3175,automobile
3176,truck
3177,Airplane
3178,bird
3179,ship
3180,8
3181,9
3182,8
3183,dog
3184,Airplane
3185,cat
3186,9
3187,truck
3188,deer
3189,8
3190,cat
3191,bird
3192,bird
3193,Airplane
3194,cat
3195,truck
3196,cat
3197,ship
3198,Airplane
3199,cat
3200,deer
3201,ship
3202,dog
3203,deer
3204,dog
3205,8
3206,Airplane
3207,deer
3208,automobile
3209,8
3210,9
3211,9
3212,ship
3213,9
3214,9
3215,automobile
3216,Airplane
3217,truck
3218,cat
3219,ship
3220,deer
3221,cat
3222,deer
3223,truck
3224,ship
3225,9
3226,Airplane
3227,bird
3228,dog
3229,dog
3230,dog
3231,8
3232,truck
3233,automobile
3234,truck
3235,dog
3236,automobile
3237,9
3238,ship
3239,automobile
3240,Airplane
3241,truck
3242,cat
3243,8
3244,truck
3245,truck
3246,truck
3247,dog
3248,Airplane
3249,ship
3250,bird
3251,cat
3252,deer
3253,8
3254,bird
3255,deer
3256,deer
3257,cat
3258,cat
3259,cat
3260,truck
3261,Airplane
3262,Airplane
3263,automobile
3264,9
3265,8
3266,truck
3267,dog
3268,dog
3269,9
3270,Airplane
3271,automobile
3272,truck
3273,cat
3274,9
3275,bird
3276,bird
3277,truck
3278,8
3279,9
3280,dog
3281,cat
3282,9
3283,bird
3284,dog
3285,9
3286,bird
3287,deer
3288,9
3289,8
3290,dog
3291,dog
3292,bird
3293,automobile
3294,Airplane
3295,9
3296,ship
3297,deer
3298,cat
3299,truck
3300,deer
3301,cat
3302,8
3303,8
3304,ship
3305,9
3306,ship
3307,9
3308,9
3309,bird
3310,deer
3311,deer
3312,dog
3313,bird
3314,automobile
3315,cat
3316,truck
3317,truck
3318,8
3319,bird
3320,bird
3321,bird
3322,dog
3323,8
3324,automobile
3325,9
3326,deer
3327,truck
3328,bird
3329,dog
3330,8
3331,8
3332,truck
3333,bird
3334,ship
3335,truck
3336,9
3337,truck
3338,truck
3339,bird
3340,cat
3341,automobile
3342,8
3343,8
3344,8
3345,truck
3346,automobile
3347,Airplane
3348,9
3349,ship
3350,8
3351,automobile
3352,bird
3353,dog
3354,dog
3355,Airplane
3356,cat
3357,ship
3358,9
3359,cat
3360,ship
3361,truck
3362,automobile
3363,ship
3364,deer
3365,9
3366,8
3367,truck
3368,9
3369,bird
3370,automobile
3371,bird
3372,automobile
3373,dog
3374,9
3375,ship
3376,cat
3377,dog
3378,bird
3379,dog
3380,8
3381,dog
3382,dog
3383,9
3384,dog
3385,8
3386,bird
3387,cat
3388,cat
3389,automobile
3390,cat
3391,cat
3392,ship
3393,dog
3394,ship
3395,9
3396,Airplane
3397,bird
3398,8
3399,Airplane
3400,ship
3401,deer
3402,deer
3403,Airplane
3404,dog
3405,truck
3406,truck
3407,9
3408,ship
3409,automobile
3410,deer
3411,dog
3412,bird
3413,automobile
3414,truck
3415,bird
3416,Airplane
3417,bird
3418,automobile
3419,ship
3420,cat
3421,truck
3422,dog
3423,8
3424,dog
3425,Airplane
3426,Airplane
3427,dog
3428,automobile
3429,Airplane
3430,8
3431,deer
3432,dog
3433,deer
3434,dog
3435,ship
3436,bird
3437,truck
3438,9
3439,dog
3440,ship
3441,Airplane
3442,cat
3443,bird
3444,Airplane
3445,cat
3446,ship
3447,deer
3448,ship
3449,dog
3450,dog
3451,dog
3452,cat
3453,deer
3454,Airplane
3455,cat
3456,dog
3457,Airplane
3458,cat
3459,automobile
3460,automobile
3461,dog
3462,9
3463,cat
3464,9
3465,dog
3466,dog
3467,Airplane
3468,bird
3469,automobile
3470,8
3471,9
3472,bird
3473,ship
3474,bird
3475,Airplane
3476,Airplane
3477,automobile
3478,cat
3479,cat
3480,deer
3481,truck
3482,dog
3483,Airplane
3484,deer
3485,8
3486,ship
3487,dog
3488,automobile
3489,automobile
3490,Airplane
3491,dog
3492,ship
3493,dog
3494,automobile
3495,deer
3496,bird
3497,bird
3498,cat
3499,Airplane
3500,bird
3501,9
3502,8
3503,truck
3504,9
3505,truck
3506,cat
3507,bird
3508,cat
3509,truck
3510,truck
3511,8
3512,ship
3513,ship
3514,truck
3515,8
3516,Airplane
3517,9
3518,dog
3519,dog
3520,automobile
3521,8
3522,bird
3523,bird
3524,deer
3525,cat
3526,ship
3527,truck
3528,truck
3529,cat
3530,ship
3531,dog
3532,dog
3533,deer
3534,dog
3535,dog
3536,Airplane
3537,automobile
3538,truck
3539,truck
3540,bird
3541,bird
3542,9
3543,ship
3544,8
3545,deer
3546,dog
3547,9
3548,Airplane
3549,9
3550,deer
3551,Airplane
3552,Airplane
3553,8
3554,automobile
3555,ship
3556,ship
3557,automobile
3558,dog
3559,deer
3560,9
3561,dog
3562,Airplane
3563,cat
3564,8
3565,automobile
3566,Airplane
3567,cat
3568,8
3569,ship
3570,dog
3571,dog
3572,cat
3573,ship
3574,bird
3575,ship
3576,ship
3577,automobile
3578,cat
3579,9
3580,ship
3581,ship
3582,ship
3583,automobile
3584,cat
3585,8
3586,8
3587,Airplane
3588,ship
3589,truck
3590,truck
3591,ship
3592,truck
3593,truck
3594,automobile
3595,deer
3596,ship
3597,ship
3598,bird
3599,truck
3600,ship
3601,ship
3602,9
3603,ship
3604,Airplane
3605,deer
3606,8
3607,bird
3608,Airplane
3609,9
3610,cat
3611,automobile
3612,automobile
3613,dog
3614,truck
3615,automobile
3616,bird
3617,dog
3618,8
3619,automobile
3620,truck
3621,Airplane
3622,cat
3623,cat
3624,truck
3625,Airplane
3626,9
3627,deer
3628,9
3629,deer
3630,8
3631,bird
3632,9
3633,cat
3634,automobile
3635,deer
3636,cat
3637,ship
3638,9
3639,truck
3640,bird
3641,8
3642,automobile
3643,8
3644,9
3645,automobile
3646,9
3647,automobile
3648,truck
3649,dog
3650,Airplane
3651,Airplane
3652,8
3653,truck
3654,dog
3655,bird
3656,cat
3657,truck
3658,deer
3659,ship
3660,Airplane
3661,automobile
3662,deer
3663,automobile
3664,ship
3665,truck
3666,cat
3667,dog
3668,deer
3669,cat
3670,9
3671,truck
3672,8
3673,truck
3674,cat
3675,bird
3676,automobile
3677,8
3678,automobile
3679,8
3680,dog
3681,bird
3682,automobile
3683,dog
3684,9
3685,bird
3686,8
3687,9
3688,truck
3689,truck
3690,dog
3691,9
3692,9
3693,8
3694,bird
3695,dog
3696,deer
3697,dog
3698,8
3699,9
3700,dog
3701,automobile
3702,bird
3703,ship
3704,truck
3705,8
3706,deer
3707,ship
3708,dog
3709,dog
3710,truck
3711,deer
3712,ship
3713,dog
3714,bird
3715,deer
3716,ship
3717,cat
3718,8
3719,cat
3720,cat
3721,automobile
3722,truck
3723,9
3724,ship
3725,truck
3726,cat
3727,9
3728,cat
3729,9
3730,automobile
3731,ship
3732,9
3733,8
3734,truck
3735,bird
3736,Airplane
3737,bird
3738,9
3739,truck
3740,8
3741,bird
3742,automobile
3743,dog
3744,deer
3745,automobile
3746,ship
3747,9
3748,ship
3749,cat
3750,9
3751,truck
3752,automobile
3753,cat
3754,8
3755,bird
3756,ship
3757,Airplane
3758,ship
3759,ship
3760,deer
3761,Airplane
3762,dog
3763,8
3764,Airplane
3765,Airplane
3766,truck
3767,ship
3768,automobile
3769,9
3770,automobile
3771,Airplane
3772,9
3773,cat
3774,deer
3775,ship
3776,9
3777,truck
3778,bird
3779,bird
3780,deer
3781,bird
3782,Airplane
3783,truck
3784,dog
3785,deer
3786,dog
3787,truck
3788,truck
3789,cat
3790,deer
3791,truck
3792,Airplane
3793,dog
3794,Airplane
3795,truck
3796,dog
3797,cat
3798,dog
3799,8
3800,Airplane
3801,8
3802,9
3803,8
3804,bird
3805,9
3806,automobile
3807,8
3808,dog
3809,deer
3810,cat
3811,truck
3812,automobile
3813,8
3814,automobile
3815,truck
3816,deer
3817,8
3818,9
3819,cat
3820,Airplane
3821,automobile
3822,automobile
3823,Airplane
3824,ship
3825,Airplane
3826,ship
3827,ship
3828,Airplane
3829,Airplane
3830,dog
3831,dog
3832,truck
3833,9
3834,deer
3835,cat
3836,9
3837,9
3838,automobile
3839,dog
3840,dog
3841,9
3842,8
3843,truck
3844,dog
3845,Airplane
3846,9
3847,8
3848,Airplane
3849,bird
3850,9
3851,bird
3852,bird
3853,cat
3854,automobile
3855,automobile
3856,automobile
3857,9
3858,8
3859,Airplane
3860,truck
3861,8
3862,deer
3863,Airplane
3864,9
3865,truck
3866,Airplane
3867,dog
3868,bird
3869,9
3870,deer
3871,automobile
3872,dog
3873,9
3874,ship
3875,automobile
3876,truck
3877,deer
3878,dog
3879,deer
3880,ship
3881,truck
3882,automobile
3883,dog
3884,cat
3885,cat
3886,8
3887,cat
3888,automobile
3889,ship
3890,deer
3891,cat
3892,ship
3893,truck
3894,9
3895,9
3896,bird
3897,Airplane
3898,automobile
3899,bird
3900,Airplane
3901,bird
3902,9
3903,8
3904,automobile
3905,bird
3906,bird
3907,truck
3908,bird
3909,bird
3910,truck
3911,9
3912,8
3913,truck
3914,deer
3915,bird
3916,9
3917,8
3918,cat
3919,deer
3920,9
3921,9
3922,bird
3923,cat
3924,Airplane
3925,automobile
3926,9
3927,bird
3928,cat
3929,cat
3930,automobile
3931,dog
3932,8
3933,dog
3934,cat
3935,truck
3936,ship
3937,truck
3938,8
3939,9
3940,deer
3941,deer
3942,bird
3943,Airplane
3944,9
3945,ship
3946,8
3947,truck
3948,8
3949,ship
3950,8
3951,automobile
3952,ship
3953,deer
3954,truck
3955,Airplane
3956,dog
3957,truck
3958,9
3959,bird
3960,bird
3961,9
3962,deer
3963,bird
3964,8
3965,Airplane
3966,ship
3967,ship
3968,Airplane
3969,bird
3970,ship
3971,Airplane
3972,truck
3973,cat
3974,8
3975,truck
3976,cat
3977,ship
3978,ship
3979,9
3980,9
3981,cat
3982,9
3983,cat
3984,ship
3985,truck
3986,deer
3987,bird
3988,ship
3989,ship
3990,bird
3991,ship
3992,truck
3993,dog
3994,8
3995,automobile
3996,truck
3997,bird
3998,cat
3999,9
4000,truck
4001,deer
4002,8
4003,Airplane
4004,automobile
4005,ship
4006,8
4007,ship
4008,8
4009,bird
4010,truck
4011,automobile
4012,ship
4013,ship
4014,9
4015,automobile
4016,ship
4017,ship
4018,9
4019,9
4020,9
4021,truck
4022,ship
4023,cat
4024,8
4025,deer
4026,8
4027,deer
4028,8
4029,deer
4030,automobile
4031,cat
4032,ship
4033,dog
4034,deer
4035,dog
4036,8
4037,dog
4038,8
4039,9
4040,Airplane
4041,truck
4042,8
4043,cat
4044,bird
4045,truck
4046,cat
4047,deer
4048,bird
4049,deer
4050,ship
4051,cat
4052,deer
4053,ship
4054,8
4055,automobile
4056,automobile
4057,Airplane
4058,ship
4059,automobile
4060,cat
4061,dog
4062,Airplane
4063,truck
4064,truck
4065,truck
4066,bird
4067,9
4068,8
4069,bird
4070,9
4071,ship
4072,dog
4073,ship
4074,bird
4075,dog
4076,truck
4077,cat
4078,9
4079,8
4080,automobile
4081,9
4082,dog
4083,9
4084,truck
4085,truck
4086,8
4087,8
4088,truck
4089,dog
4090,deer
4091,8
4092,deer
4093,dog
4094,dog
4095,deer
4096,8
4097,ship
4098,Airplane
4099,ship
4100,truck
4101,truck
4102,deer
4103,8
4104,Airplane
4105,9
4106,8
4107,deer
4108,cat
4109,cat
4110,bird
4111,automobile
4112,dog
4113,Airplane
4114,ship
4115,Airplane
4116,bird
4117,9
4118,bird
4119,dog
4120,Airplane
4121,cat
4122,9
4123,Airplane
4124,8
4125,bird
4126,automobile
4127,bird
4128,automobile
4129,automobile
4130,cat
4131,ship
4132,deer
4133,automobile
4134,cat
4135,bird
4136,deer
4137,truck
4138,ship
4139,automobile
4140,bird
4141,automobile
4142,8
4143,automobile
4144,automobile
4145,Airplane
4146,deer
4147,deer
4148,automobile
4149,9
4150,ship
4151,ship
4152,bird
4153,Airplane
4154,truck
4155,ship
4156,cat
4157,bird
4158,deer
4159,deer
4160,dog
4161,cat
4162,automobile
4163,cat
4164,cat
4165,8
4166,deer
4167,ship
4168,8
4169,9
4170,dog
4171,Airplane
4172,dog
4173,dog
4174,bird
4175,cat
4176,dog
4177,Airplane
4178,truck
4179,cat
4180,Airplane
4181,dog
4182,automobile
4183,truck
4184,ship
4185,bird
4186,truck
4187,Airplane
4188,ship
4189,Airplane
4190,truck
4191,9
4192,truck
4193,Airplane
4194,8
4195,cat
4196,8
4197,bird
4198,Airplane
4199,Airplane
4200,dog
4201,automobile
4202,cat
4203,ship
4204,ship
4205,truck
4206,9
4207,automobile
4208,cat
4209,truck
4210,cat
4211,deer
4212,cat
4213,deer
4214,bird
4215,8
4216,bird
4217,ship
4218,9
4219,Airplane
4220,Airplane
4221,dog
4222,8
4223,8
4224,truck
4225,ship
4226,Airplane
4227,dog
4228,Airplane
4229,8
4230,bird
4231,truck
4232,dog
4233,deer
4234,deer
4235,9
4236,automobile
4237,automobile
4238,automobile
4239,ship
4240,truck
4241,bird
4242,bird
4243,ship
4244,bird
4245,automobile
4246,deer
4247,cat
4248,8
4249,ship
4250,deer
4251,dog
4252,truck
4253,automobile
4254,8
4255,9
4256,8
4257,cat
4258,truck
4259,ship
4260,9
4261,8
4262,ship
4263,truck
4264,deer
4265,automobile
4266,dog
4267,9
4268,truck
4269,deer
4270,Airplane
4271,Airplane
4272,truck
4273,Airplane
4274,automobile
4275,dog
4276,automobile
4277,dog
4278,automobile
4279,Airplane
4280,Airplane
4281,bird
4282,deer
4283,ship
4284,automobile
4285,ship
4286,Airplane
4287,9
4288,automobile
4289,9
4290,bird
4291,Airplane
4292,automobile
4293,9
4294,cat
4295,Airplane
4296,automobile
4297,9
4298,9
4299,deer
4300,8
4301,ship
4302,cat
4303,ship
4304,dog
4305,Airplane
4306,cat
4307,bird
4308,Airplane
4309,bird
4310,deer
4311,truck
4312,bird
4313,bird
4314,8
4315,bird
4316,8
4317,8
4318,automobile
4319,ship
4320,9
4321,8
4322,deer
4323,dog
4324,9
4325,bird
4326,truck
4327,automobile
4328,Airplane
4329,ship
4330,9
4331,ship
4332,bird
4333,truck
4334,automobile
4335,9
4336,9
4337,dog
4338,automobile
4339,truck
4340,Airplane
4341,automobile
4342,8
4343,dog
4344,deer
4345,dog
4346,cat
4347,8
4348,8
4349,Airplane
4350,deer
4351,8
4352,cat
4353,deer
4354,9
4355,automobile
4356,Airplane
4357,dog
4358,dog
4359,8
4360,ship
4361,Airplane
4362,deer
4363,automobile
4364,truck
4365,9
4366,cat
4367,bird
4368,ship
4369,truck
4370,8
4371,automobile
4372,9
4373,8
4374,Airplane
4375,dog
4376,dog
4377,truck
4378,8
4379,ship
4380,9
4381,truck
4382,truck
4383,ship
4384,dog
4385,9
4386,deer
4387,Airplane
4388,bird
4389,8
4390,dog
4391,8
4392,bird
4393,dog
4394,dog
4395,truck
4396,8
4397,8
4398,cat
4399,deer
4400,ship
4401,automobile
4402,bird
4403,cat
4404,deer
4405,ship
4406,9
4407,cat
4408,deer
4409,8
4410,ship
4411,ship
4412,truck
4413,ship
4414,ship
4415,Airplane
4416,ship
4417,9
4418,automobile
4419,Airplane
4420,dog
4421,automobile
4422,dog
4423,deer
4424,automobile
4425,automobile
4426,Airplane
4427,deer
4428,8
4429,bird
4430,8
4431,8
4432,deer
4433,automobile
4434,Airplane
4435,cat
4436,deer
4437,automobile
4438,cat
4439,automobile
4440,ship
4441,automobile
4442,9
4443,deer
4444,8
4445,dog
4446,dog
4447,9
4448,ship
4449,automobile
4450,8
4451,deer
4452,bird
4453,8
4454,ship
4455,8
4456,9
4457,cat
4458,cat
4459,automobile
4460,8
4461,Airplane
4462,dog
4463,bird
4464,dog
4465,ship
4466,automobile
4467,ship
4468,9
4469,cat
4470,9
4471,dog
4472,ship
4473,ship
4474,truck
4475,Airplane
4476,dog
4477,bird
4478,cat
4479,truck
4480,9
4481,automobile
4482,deer
4483,Airplane
4484,deer
4485,truck
4486,8
4487,cat
4488,deer
4489,truck
4490,cat
4491,bird
4492,8
4493,dog
4494,Airplane
4495,deer
4496,9
4497,8
4498,8
4499,9
4500,ship
4501,bird
4502,truck
4503,cat
4504,Airplane
4505,deer
4506,automobile
4507,deer
4508,Airplane
4509,truck
4510,8
4511,ship
4512,Airplane
4513,dog
4514,9
4515,Airplane
4516,9
4517,Airplane
4518,Airplane
4519,9
4520,ship
4521,bird
4522,deer
4523,bird
4524,bird
4525,Airplane
4526,bird
4527,dog
4528,ship
4529,deer
4530,Airplane
4531,deer
4532,automobile
4533,Airplane
4534,ship
4535,ship
4536,9
4537,cat
4538,dog
4539,8
4540,9
4541,deer
4542,deer
4543,deer
4544,truck
4545,dog
4546,Airplane
4547,dog
4548,bird
4549,9
4550,ship
4551,dog
4552,cat
4553,cat
4554,deer
4555,deer
4556,bird
4557,Airplane
4558,Airplane
4559,dog
4560,automobile
4561,cat
4562,bird
4563,truck
4564,deer
4565,ship
4566,Airplane
4567,deer
4568,8
4569,ship
4570,cat
4571,truck
4572,truck
4573,deer
4574,automobile
4575,cat
4576,deer
4577,automobile
4578,dog
4579,dog
4580,bird
4581,bird
4582,automobile
4583,deer
4584,Airplane
4585,bird
4586,Airplane
4587,truck
4588,Airplane
4589,deer
4590,bird
4591,Airplane
4592,truck
4593,ship
4594,8
4595,Airplane
4596,deer
4597,9
4598,automobile
4599,9
4600,deer
4601,automobile
4602,9
4603,ship
4604,deer
4605,bird
4606,ship
4607,truck
4608,ship
4609,9
4610,ship
4611,automobile
4612,truck
4613,automobile
4614,truck
4615,deer
4616,deer
4617,automobile
4618,ship
4619,Airplane
4620,cat
4621,9
4622,bird
4623,dog
4624,deer
4625,bird
4626,dog
4627,truck
4628,bird
4629,truck
4630,dog
4631,dog
4632,Airplane
4633,9
4634,dog
4635,truck
4636,automobile
4637,ship
4638,truck
4639,deer
4640,bird
4641,deer
4642,deer
4643,bird
4644,deer
4645,cat
4646,cat
4647,Airplane
4648,ship
4649,8
4650,ship
4651,8
4652,cat
4653,ship
4654,truck
4655,automobile
4656,9
4657,truck
4658,automobile
4659,truck
4660,truck
4661,cat
4662,ship
4663,automobile
4664,8
4665,cat
4666,deer
4667,Airplane
4668,ship
4669,bird
4670,8
4671,ship
4672,bird
4673,8
4674,ship
4675,cat
4676,9
4677,truck
4678,Airplane
4679,dog
4680,ship
4681,automobile
4682,automobile
4683,bird
4684,automobile
4685,ship
4686,8
4687,8
4688,truck
4689,automobile
4690,bird
4691,ship
4692,9
4693,bird
4694,Airplane
4695,8
4696,cat
4697,truck
4698,ship
4699,dog
4700,dog
4701,Airplane
4702,ship
4703,deer
4704,9
4705,dog
4706,truck
4707,9
4708,cat
4709,automobile
4710,truck
4711,9
4712,deer
4713,8
4714,ship
4715,9
4716,9
4717,deer
4718,dog
4719,9
4720,8
4721,automobile
4722,dog
4723,9
4724,8
4725,9
4726,8
4727,9
4728,9
4729,dog
4730,deer
4731,deer
4732,cat
4733,automobile
4734,deer
4735,8
4736,cat
4737,9
4738,Airplane
4739,cat
4740,ship
4741,8
4742,8
4743,cat
4744,automobile
4745,Airplane
4746,ship
4747,deer
4748,automobile
